sample_id,doc_id,sample_type,source_domain,source_type,publish_date,text,pseudo_label,label_name,label_conf,severity,split,conformal_role,need_human_review,sample_published_at,sample_publish_time_source,sample_publish_time_conf,sample_ts_hour,event_published_at,event_start_time,event_time_source,event_time_confidence
ZZM_CN_4a097e5b8987_TITLE_22db992095,ZZM_CN_4a097e5b8987,TITLE,zzmetro.cn,zzmetro_cn_news,2025-01-20,郑州地铁举办年度晶晶服务社会责任报告发布会 1月20日，郑州地铁在紫荆山站举办以“地铁所至，臻情相随”为主题的2024年度晶晶服务社会责任报告发布会。... 1月20日，郑州地铁在紫荆山站举办以“地铁所至，臻情相随”为主题的2024年度晶晶服务社会责任报告发布会。,0,normal_info,0.0,0,unassigned,unassigned,1,2025-01-20 09:00:00,publish_date_only,0.35,2025-01-20 09:00:00,2025-01-20 17:02:00,2025-01-20 17:02:00,proxy_page_publish_time,0.55
ZZM_CN_4a097e5b8987_TITLE_LEAD_5e9f73caee,ZZM_CN_4a097e5b8987,TITLE_LEAD,zzmetro.cn,zzmetro_cn_news,2025-01-20,"郑州地铁举办年度晶晶服务社会责任报告发布会 1月20日，郑州地铁在紫荆山站举办以“地铁所至，臻情相随”为主题的2024年度晶晶服务社会责任报告发布会。... 1月20日，郑州地铁在紫荆山站举办以“地铁所至，臻情相随”为主题的2024年度晶晶服务社会责任报告发布会。
郑州地铁举办年度晶晶服务社会责任报告发布会
阅读次数: 3398
发布时间: 2025-01-20 17:02",0,normal_info,0.0,0,unassigned,unassigned,1,2025-01-20 17:02:00,page_publish_time,0.85,2025-01-20 17:00:00,2025-01-20 17:02:00,2025-01-20 17:02:00,proxy_page_publish_time,0.55
ZZM_CN_4a097e5b8987_CHUNK_1_4d121b7a8e,ZZM_CN_4a097e5b8987,CHUNK_1,zzmetro.cn,zzmetro_cn_news,2025-01-20,郑州地铁举办年度晶晶服务社会责任报告发布会,0,normal_info,0.0,0,unassigned,unassigned,1,2025-01-20 09:00:00,publish_date_only,0.35,2025-01-20 09:00:00,2025-01-20 17:02:00,2025-01-20 17:02:00,proxy_page_publish_time,0.55
ZZM_CN_4a097e5b8987_CHUNK_3_e725ceda02,ZZM_CN_4a097e5b8987,CHUNK_3,zzmetro.cn,zzmetro_cn_news,2025-01-20,发布时间: 2025-01-20 17:02,0,normal_info,0.0,0,unassigned,unassigned,1,2025-01-20 17:02:00,page_publish_time,0.85,2025-01-20 17:00:00,2025-01-20 17:02:00,2025-01-20 17:02:00,proxy_page_publish_time,0.55
ZZM_CN_6bb9b0ea70e4_TITLE_88964aef8f,ZZM_CN_6bb9b0ea70e4,TITLE,zzmetro.cn,zzmetro_cn_news,2025-01-20,地铁乘客开票升级切换至数电发票 为响应“金税四期”数电发票推广要求，郑州交通发展投资集团有限公司（以下简称郑州交发集团）作为重要试点单位启动数电发票系统建设，并于近日顺利完成上线切换，实现从税控发票到数电发票的平稳过渡、快速升级。... 为响应“金税四期”数电发票推广要求，郑州交通发展投资集团有限公司（以下简称郑州交发集团）作为重要试点单位启动数电发票系统建设，并于近日顺利完成上线切换，实现从税控,0,normal_info,0.2,0,unassigned,unassigned,0,2025-01-20 09:00:00,publish_date_only,0.35,2025-01-20 09:00:00,2025-01-20 10:28:00,2025-01-20 10:28:00,proxy_page_publish_time,0.55
ZZM_CN_6bb9b0ea70e4_TITLE_LEAD_da39078250,ZZM_CN_6bb9b0ea70e4,TITLE_LEAD,zzmetro.cn,zzmetro_cn_news,2025-01-20,"地铁乘客开票升级切换至数电发票 为响应“金税四期”数电发票推广要求，郑州交通发展投资集团有限公司（以下简称郑州交发集团）作为重要试点单位启动数电发票系统建设，并于近日顺利完成上线切换，实现从税控发票到数电发票的平稳过渡、快速升级。... 为响应“金税四期”数电发票推广要求，郑州交通发展投资集团有限公司（以下简称郑州交发集团）作为重要试点单位启动数电发票系统建设，并于近日顺利完成上线切换，实现从税控
地铁乘客开票升级切换至数电发票
阅读次数: 3439
发布时间: 2025-01-20 10:28",0,normal_info,0.2,0,unassigned,unassigned,0,2025-01-20 10:28:00,page_publish_time,0.85,2025-01-20 10:00:00,2025-01-20 10:28:00,2025-01-20 10:28:00,proxy_page_publish_time,0.55
ZZM_CN_6bb9b0ea70e4_CHUNK_3_5291bf1eae,ZZM_CN_6bb9b0ea70e4,CHUNK_3,zzmetro.cn,zzmetro_cn_news,2025-01-20,发布时间: 2025-01-20 10:28,0,normal_info,0.0,0,unassigned,unassigned,1,2025-01-20 10:28:00,page_publish_time,0.85,2025-01-20 10:00:00,2025-01-20 10:28:00,2025-01-20 10:28:00,proxy_page_publish_time,0.55
ZZM_CN_ebe49d9686f7_TITLE_e8a99b4fa9,ZZM_CN_ebe49d9686f7,TITLE,zzmetro.cn,zzmetro_cn_news,2025-01-01,427.95万人次！2025年郑州地铁第一张成绩单来啦！ 2024年12月31日，郑州地铁线网日客运量达427.95万人次，再创单日客运量历史新高！交出2025年第一张成绩单！... 2024年12月31日，郑州地铁线网日客运量达427.95万人次，再创单日客运量历史新高！交出2025年第一张成绩单！,0,normal_info,0.0,0,unassigned,unassigned,1,2025-01-01 09:00:00,publish_date_only,0.35,2025-01-01 09:00:00,2025-01-01 10:00:00,2025-01-01 10:00:00,proxy_page_publish_time,0.55
ZZM_CN_ebe49d9686f7_TITLE_LEAD_3909ff0de7,ZZM_CN_ebe49d9686f7,TITLE_LEAD,zzmetro.cn,zzmetro_cn_news,2025-01-01,"427.95万人次！2025年郑州地铁第一张成绩单来啦！ 2024年12月31日，郑州地铁线网日客运量达427.95万人次，再创单日客运量历史新高！交出2025年第一张成绩单！... 2024年12月31日，郑州地铁线网日客运量达427.95万人次，再创单日客运量历史新高！交出2025年第一张成绩单！
427.95万人次！2025年郑州地铁第一张成绩单来啦！
阅读次数: 14758
发布时间: 2025-01-01 10:00",0,normal_info,0.0,0,unassigned,unassigned,1,2025-01-01 10:00:00,page_publish_time,0.85,2025-01-01 10:00:00,2025-01-01 10:00:00,2025-01-01 10:00:00,proxy_page_publish_time,0.55
ZZM_CN_ebe49d9686f7_CHUNK_1_02948db52a,ZZM_CN_ebe49d9686f7,CHUNK_1,zzmetro.cn,zzmetro_cn_news,2025-01-01,427.95万人次！2025年郑州地铁第一张成绩单来啦！,0,normal_info,0.0,0,unassigned,unassigned,1,2025-01-01 09:00:00,publish_date_only,0.35,2025-01-01 09:00:00,2025-01-01 10:00:00,2025-01-01 10:00:00,proxy_page_publish_time,0.55
ZZM_CN_ebe49d9686f7_CHUNK_3_fcbf1cf091,ZZM_CN_ebe49d9686f7,CHUNK_3,zzmetro.cn,zzmetro_cn_news,2025-01-01,发布时间: 2025-01-01 10:00,0,normal_info,0.0,0,unassigned,unassigned,1,2025-01-01 10:00:00,page_publish_time,0.85,2025-01-01 10:00:00,2025-01-01 10:00:00,2025-01-01 10:00:00,proxy_page_publish_time,0.55
ZZM_CN_cf9bee9ac7a7_TITLE_995df7f507,ZZM_CN_cf9bee9ac7a7,TITLE,zzmetro.cn,zzmetro_cn_news,2024-12-31,郑州上海地铁乘车码实现互联互通 日前，郑州地铁“商易行”APP与上海地铁轨道交通出行二维码正式实现跨区域互联互通，使用商易行APP的郑州市民可以在上海地铁直接扫码进出。... 日前，郑州地铁“商易行”APP与上海地铁轨道交通出行二维码正式实现跨区域互联互通，使用商易行APP的郑州市民可以在上海地铁直接扫码进出。,0,normal_info,0.0,0,unassigned,unassigned,1,2024-12-31 09:00:00,publish_date_only,0.35,2024-12-31 09:00:00,2024-12-31 15:10:00,2024-12-31 15:10:00,proxy_page_publish_time,0.55
ZZM_CN_cf9bee9ac7a7_TITLE_LEAD_b753a42cfc,ZZM_CN_cf9bee9ac7a7,TITLE_LEAD,zzmetro.cn,zzmetro_cn_news,2024-12-31,"郑州上海地铁乘车码实现互联互通 日前，郑州地铁“商易行”APP与上海地铁轨道交通出行二维码正式实现跨区域互联互通，使用商易行APP的郑州市民可以在上海地铁直接扫码进出。... 日前，郑州地铁“商易行”APP与上海地铁轨道交通出行二维码正式实现跨区域互联互通，使用商易行APP的郑州市民可以在上海地铁直接扫码进出。
郑州上海地铁乘车码实现互联互通
阅读次数: 4314
发布时间: 2024-12-31 15:10",0,normal_info,0.0,0,unassigned,unassigned,1,2024-12-31 15:10:00,page_publish_time,0.85,2024-12-31 15:00:00,2024-12-31 15:10:00,2024-12-31 15:10:00,proxy_page_publish_time,0.55
ZZM_CN_cf9bee9ac7a7_CHUNK_3_7a2f73bc5b,ZZM_CN_cf9bee9ac7a7,CHUNK_3,zzmetro.cn,zzmetro_cn_news,2024-12-31,发布时间: 2024-12-31 15:10,0,normal_info,0.0,0,unassigned,unassigned,1,2024-12-31 15:10:00,page_publish_time,0.85,2024-12-31 15:00:00,2024-12-31 15:10:00,2024-12-31 15:10:00,proxy_page_publish_time,0.55
ZZM_CN_24b6f9328e07_TITLE_f7532d8b03,ZZM_CN_24b6f9328e07,TITLE,zzmetro.cn,zzmetro_cn_news,2024-12-30,郑州市轨道交通6、7、8号线正式开通 12月29日上午，郑州市轨道交通6号线一期东北段、7号线一期、8号线一期正式开通，标志着我市轨道交通运营里程跻身全国城市前10位、迈入世界级地铁城市行列。省委常委、常务副省长孙守刚宣布3条线路开通运营，省委常委、市委书记安伟致辞。... 12月29日上午，郑州市轨道交通6号线一期东北段、7号线一期、8号线一期正式开通，标志着我市轨道交通运营里程跻身全国城市前1,0,normal_info,0.2,0,unassigned,unassigned,0,2024-12-30 09:00:00,publish_date_only,0.35,2024-12-30 09:00:00,2024-12-30 16:21:00,2024-12-30 16:21:00,proxy_page_publish_time,0.55
ZZM_CN_24b6f9328e07_TITLE_LEAD_31270a4c6e,ZZM_CN_24b6f9328e07,TITLE_LEAD,zzmetro.cn,zzmetro_cn_news,2024-12-30,"郑州市轨道交通6、7、8号线正式开通 12月29日上午，郑州市轨道交通6号线一期东北段、7号线一期、8号线一期正式开通，标志着我市轨道交通运营里程跻身全国城市前10位、迈入世界级地铁城市行列。省委常委、常务副省长孙守刚宣布3条线路开通运营，省委常委、市委书记安伟致辞。... 12月29日上午，郑州市轨道交通6号线一期东北段、7号线一期、8号线一期正式开通，标志着我市轨道交通运营里程跻身全国城市前1
郑州市轨道交通6、7、8号线正式开通
阅读次数: 21680
发布时间: 2024-12-30 16:21",0,normal_info,0.2,0,unassigned,unassigned,0,2024-12-30 16:21:00,page_publish_time,0.85,2024-12-30 16:00:00,2024-12-30 16:21:00,2024-12-30 16:21:00,proxy_page_publish_time,0.55
ZZM_CN_24b6f9328e07_CHUNK_3_ceb1b8e04a,ZZM_CN_24b6f9328e07,CHUNK_3,zzmetro.cn,zzmetro_cn_news,2024-12-30,发布时间: 2024-12-30 16:21,0,normal_info,0.0,0,unassigned,unassigned,1,2024-12-30 16:21:00,page_publish_time,0.85,2024-12-30 16:00:00,2024-12-30 16:21:00,2024-12-30 16:21:00,proxy_page_publish_time,0.55
ZZM_CN_243836a79357_TITLE_1d1a6551ca,ZZM_CN_243836a79357,TITLE,zzmetro.cn,zzmetro_cn_news,2024-12-29,郑州交通发展投资集团有限公司揭牌成立 12月29日，郑州交通发展投资集团有限公司揭牌仪式举行，市长何雄出席并为企业揭牌。... 12月29日，郑州交通发展投资集团有限公司揭牌仪式举行，市长何雄出席并为企业揭牌。,0,normal_info,0.0,0,unassigned,unassigned,1,2024-12-29 09:00:00,publish_date_only,0.35,2024-12-29 09:00:00,2024-12-29 13:32:00,2024-12-29 13:32:00,proxy_page_publish_time,0.55
ZZM_CN_243836a79357_TITLE_LEAD_0a556033d6,ZZM_CN_243836a79357,TITLE_LEAD,zzmetro.cn,zzmetro_cn_news,2024-12-29,"郑州交通发展投资集团有限公司揭牌成立 12月29日，郑州交通发展投资集团有限公司揭牌仪式举行，市长何雄出席并为企业揭牌。... 12月29日，郑州交通发展投资集团有限公司揭牌仪式举行，市长何雄出席并为企业揭牌。
郑州交通发展投资集团有限公司揭牌成立
阅读次数: 12844
发布时间: 2024-12-29 13:32",0,normal_info,0.0,0,unassigned,unassigned,1,2024-12-29 13:32:00,page_publish_time,0.85,2024-12-29 13:00:00,2024-12-29 13:32:00,2024-12-29 13:32:00,proxy_page_publish_time,0.55
ZZM_CN_243836a79357_CHUNK_3_4c066da851,ZZM_CN_243836a79357,CHUNK_3,zzmetro.cn,zzmetro_cn_news,2024-12-29,发布时间: 2024-12-29 13:32,0,normal_info,0.0,0,unassigned,unassigned,1,2024-12-29 13:32:00,page_publish_time,0.85,2024-12-29 13:00:00,2024-12-29 13:32:00,2024-12-29 13:32:00,proxy_page_publish_time,0.55
ZZM_CN_9bc6427bda69_TITLE_99b449e948,ZZM_CN_9bc6427bda69,TITLE,zzmetro.cn,zzmetro_cn_news,2024-12-28,郑州市轨道交通7号线一期、8号线一期明日正式开通 12月29日10点16分，郑州市轨道交通7号线一期、8号线一期正式开通。... 12月29日10点16分，郑州市轨道交通7号线一期、8号线一期正式开通。,0,normal_info,0.2,0,unassigned,unassigned,0,2024-12-28 09:00:00,publish_date_only,0.35,2024-12-28 09:00:00,2024-12-28 12:28:00,2024-12-28 12:28:00,proxy_page_publish_time,0.55
ZZM_CN_9bc6427bda69_TITLE_LEAD_db777b5278,ZZM_CN_9bc6427bda69,TITLE_LEAD,zzmetro.cn,zzmetro_cn_news,2024-12-28,"郑州市轨道交通7号线一期、8号线一期明日正式开通 12月29日10点16分，郑州市轨道交通7号线一期、8号线一期正式开通。... 12月29日10点16分，郑州市轨道交通7号线一期、8号线一期正式开通。
郑州市轨道交通7号线一期、8号线一期明日正式开通
阅读次数: 15624
发布时间: 2024-12-28 12:28",0,normal_info,0.2,0,unassigned,unassigned,0,2024-12-28 12:28:00,page_publish_time,0.85,2024-12-28 12:00:00,2024-12-28 12:28:00,2024-12-28 12:28:00,proxy_page_publish_time,0.55
ZZM_CN_9bc6427bda69_CHUNK_1_77c4fff21d,ZZM_CN_9bc6427bda69,CHUNK_1,zzmetro.cn,zzmetro_cn_news,2024-12-28,郑州市轨道交通7号线一期、8号线一期明日正式开通,0,normal_info,0.2,0,unassigned,unassigned,0,2024-12-28 09:00:00,publish_date_only,0.35,2024-12-28 09:00:00,2024-12-28 12:28:00,2024-12-28 12:28:00,proxy_page_publish_time,0.55
ZZM_CN_9bc6427bda69_CHUNK_3_78fd7b5301,ZZM_CN_9bc6427bda69,CHUNK_3,zzmetro.cn,zzmetro_cn_news,2024-12-28,发布时间: 2024-12-28 12:28,0,normal_info,0.0,0,unassigned,unassigned,1,2024-12-28 12:28:00,page_publish_time,0.85,2024-12-28 12:00:00,2024-12-28 12:28:00,2024-12-28 12:28:00,proxy_page_publish_time,0.55
ZZM_CN_281c692893b5_TITLE_aa24804365,ZZM_CN_281c692893b5,TITLE,zzmetro.cn,zzmetro_cn_news,2024-12-23,河南首个“郑州地铁每日客流量数据”在郑州数据交易中心登记挂牌 近日，郑州地铁集团有限公司（以下简称郑州地铁）首款数据产品——“郑州地铁每日客流量数据”在郑州数据交易中心登记挂牌。据悉，这是河南省首款城市轨道交通数据产品登记凭证。... 近日，郑州地铁集团有限公司（以下简称郑州地铁）首款数据产品——“郑州地铁每日客流量数据”在郑州数据交易中心登记挂牌。据悉，这是河南省首款城市轨道交通数据产品登记凭证,4,crowd_weather_external,0.2,0,unassigned,unassigned,0,2024-12-23 09:00:00,publish_date_only,0.35,2024-12-23 09:00:00,2024-12-23 17:04:00,2024-12-23 17:04:00,proxy_page_publish_time,0.55
ZZM_CN_281c692893b5_TITLE_LEAD_1004f16ab5,ZZM_CN_281c692893b5,TITLE_LEAD,zzmetro.cn,zzmetro_cn_news,2024-12-23,"河南首个“郑州地铁每日客流量数据”在郑州数据交易中心登记挂牌 近日，郑州地铁集团有限公司（以下简称郑州地铁）首款数据产品——“郑州地铁每日客流量数据”在郑州数据交易中心登记挂牌。据悉，这是河南省首款城市轨道交通数据产品登记凭证。... 近日，郑州地铁集团有限公司（以下简称郑州地铁）首款数据产品——“郑州地铁每日客流量数据”在郑州数据交易中心登记挂牌。据悉，这是河南省首款城市轨道交通数据产品登记凭证
河南首个“郑州地铁每日客流量数据”在郑州数据交易中心登记挂牌
阅读次数: 4639
发布时间: 2024-12-23 17:04",4,crowd_weather_external,0.2,0,unassigned,unassigned,0,2024-12-23 17:04:00,page_publish_time,0.85,2024-12-23 17:00:00,2024-12-23 17:04:00,2024-12-23 17:04:00,proxy_page_publish_time,0.55
ZZM_CN_281c692893b5_CHUNK_1_96b0b42792,ZZM_CN_281c692893b5,CHUNK_1,zzmetro.cn,zzmetro_cn_news,2024-12-23,河南首个“郑州地铁每日客流量数据”在郑州数据交易中心登记挂牌,4,crowd_weather_external,0.2,0,unassigned,unassigned,0,2024-12-23 09:00:00,publish_date_only,0.35,2024-12-23 09:00:00,2024-12-23 17:04:00,2024-12-23 17:04:00,proxy_page_publish_time,0.55
ZZM_CN_281c692893b5_CHUNK_3_738749fbed,ZZM_CN_281c692893b5,CHUNK_3,zzmetro.cn,zzmetro_cn_news,2024-12-23,发布时间: 2024-12-23 17:04,0,normal_info,0.0,0,unassigned,unassigned,1,2024-12-23 17:04:00,page_publish_time,0.85,2024-12-23 17:00:00,2024-12-23 17:04:00,2024-12-23 17:04:00,proxy_page_publish_time,0.55
ZZM_CN_0af7c48fb6eb_TITLE_d5346fd5ca,ZZM_CN_0af7c48fb6eb,TITLE,zzmetro.cn,zzmetro_cn_news,2024-11-29,“6”光溢彩 魅力绽放 郑州地铁6号线一期东北段初期运营 11月30日10点06分，郑州地铁6号线一期东北段初期运营，6号线一期全线贯通实现初期运营。... 11月30日10点06分，郑州地铁6号线一期东北段初期运营，6号线一期全线贯通实现初期运营。,0,normal_info,0.0,3,unassigned,unassigned,1,2024-11-29 09:00:00,publish_date_only,0.35,2024-11-29 09:00:00,2024-11-29 15:00:00,2024-11-29 15:00:00,proxy_page_publish_time,0.55
ZZM_CN_0af7c48fb6eb_TITLE_LEAD_604f373902,ZZM_CN_0af7c48fb6eb,TITLE_LEAD,zzmetro.cn,zzmetro_cn_news,2024-11-29,"“6”光溢彩 魅力绽放 郑州地铁6号线一期东北段初期运营 11月30日10点06分，郑州地铁6号线一期东北段初期运营，6号线一期全线贯通实现初期运营。... 11月30日10点06分，郑州地铁6号线一期东北段初期运营，6号线一期全线贯通实现初期运营。
“6”光溢彩 魅力绽放 郑州地铁6号线一期东北段初期运营
阅读次数: 7933
发布时间: 2024-11-29 15:00",0,normal_info,0.0,3,unassigned,unassigned,1,2024-11-29 15:00:00,page_publish_time,0.85,2024-11-29 15:00:00,2024-11-29 15:00:00,2024-11-29 15:00:00,proxy_page_publish_time,0.55
ZZM_CN_0af7c48fb6eb_CHUNK_1_362ec59db1,ZZM_CN_0af7c48fb6eb,CHUNK_1,zzmetro.cn,zzmetro_cn_news,2024-11-29,“6”光溢彩 魅力绽放 郑州地铁6号线一期东北段初期运营,0,normal_info,0.0,0,unassigned,unassigned,1,2024-11-29 09:00:00,publish_date_only,0.35,2024-11-29 09:00:00,2024-11-29 15:00:00,2024-11-29 15:00:00,proxy_page_publish_time,0.55
ZZM_CN_0af7c48fb6eb_CHUNK_3_6f81720345,ZZM_CN_0af7c48fb6eb,CHUNK_3,zzmetro.cn,zzmetro_cn_news,2024-11-29,发布时间: 2024-11-29 15:00,0,normal_info,0.0,0,unassigned,unassigned,1,2024-11-29 15:00:00,page_publish_time,0.85,2024-11-29 15:00:00,2024-11-29 15:00:00,2024-11-29 15:00:00,proxy_page_publish_time,0.55
ZZM_CN_574ae8114586_TITLE_c58cd5089a,ZZM_CN_574ae8114586,TITLE,zzmetro.cn,zzmetro_cn_news,2024-11-11,公司党委召开省委巡视上下联动国资国企问题专项巡察整改专题民主生活会 按照巡察整改工作要求，11月11日，公司党委召开省委巡视上下联动国资国企问题专项巡察整改专题民主生活会，深入学习贯彻习近平总书记关于巡视工作的重要论述精神，对照市委第二巡察组巡察郑州地铁集团党委反馈意见，系统查摆问题，深刻剖析根源，严肃开展批评和自我批评，进一步压实巡察整改主体责任，以高标准巡察整改推动轨道交通事业高质量发展。公司,0,normal_info,0.4,0,unassigned,unassigned,0,2024-11-11 09:00:00,publish_date_only,0.35,2024-11-11 09:00:00,2024-11-11 16:33:00,2024-11-11 16:33:00,proxy_page_publish_time,0.55
ZZM_CN_574ae8114586_TITLE_LEAD_1c3f9f3a13,ZZM_CN_574ae8114586,TITLE_LEAD,zzmetro.cn,zzmetro_cn_news,2024-11-11,"公司党委召开省委巡视上下联动国资国企问题专项巡察整改专题民主生活会 按照巡察整改工作要求，11月11日，公司党委召开省委巡视上下联动国资国企问题专项巡察整改专题民主生活会，深入学习贯彻习近平总书记关于巡视工作的重要论述精神，对照市委第二巡察组巡察郑州地铁集团党委反馈意见，系统查摆问题，深刻剖析根源，严肃开展批评和自我批评，进一步压实巡察整改主体责任，以高标准巡察整改推动轨道交通事业高质量发展。公司
公司党委召开省委巡视上下联动国资国企问题专项巡察整改专题民主生活会
阅读次数: 4069
发布时间: 2024-11-11 16:33",0,normal_info,0.4,0,unassigned,unassigned,0,2024-11-11 16:33:00,page_publish_time,0.85,2024-11-11 16:00:00,2024-11-11 16:33:00,2024-11-11 16:33:00,proxy_page_publish_time,0.55
